"","run_date","cycle","state","party","vote_share_mu","vote_share_se","vote_share_t_dist","vote_share_start","vote_share_end","vote_share_z"
"150",2021-02-12,2024,"Alaska","other",0.0594294597273213,0.0273870747309883,0.0482371323129141,0.0111923274144072,0.107666592040235,1.76131013577489
"151",2021-02-12,2024,"Hawaii","dem",0.674949917951817,0.0283455187564365,0.0499252494895089,0.625024668462309,0.724875167441326,1.76131013577489
"152",2021-02-12,2024,"Hawaii","rep",0.289822031564767,0.0273987071663344,0.0482576206391929,0.241564410925574,0.33807965220396,1.76131013577489
"153",2021-02-12,2024,"Hawaii","other",0.0351515807326243,0.0175919383688626,0.0309848593570049,0.00416672137561933,0.0661364400896292,1.76131013577489
"154",2021-02-12,2024,"District of Columbia","dem",0.936342019661534,0.00852964090619308,0.0151054259365531,0.92123659372498,0.951447445598087,1.77093339598687
"155",2021-02-12,2024,"District of Columbia","rep",0.0348302050772986,0.00596750242621929,0.0105680493372244,0.0242621557400742,0.045398254414523,1.77093339598687
"156",2021-02-12,2024,"District of Columbia","other",0.0288277752611684,0.0100127500979027,0.0177319135340468,0.0110958617271216,0.0465596887952151,1.77093339598687
"157",2021-02-12,2024,"Maine CD-1","dem",0.578057033599282,0.0602700036634284,0.380529826919441,0.197527206679841,0.958586860518723,6.31375151467504
"158",2021-02-12,2024,"Maine CD-1","rep",0.374562403519943,0.0182621318849006,0.115302562849486,0.259259840670457,0.48986496636943,6.31375151467504
"159",2021-02-12,2024,"Maine CD-1","other",0.0473805628807755,0.0420078717785277,0.265227264069954,-0.217846701189179,0.31260782695073,6.31375151467504
"160",2021-02-12,2024,"Maine CD-2","dem",0.391037464129774,0.068123928105903,0.430117554264258,-0.0390800901344847,0.821155018394032,6.31375151467504
"161",2021-02-12,2024,"Maine CD-2","rep",0.559152589948223,0.0188908912634959,0.119272393328459,0.439880196619764,0.678424983276682,6.31375151467504
"162",2021-02-12,2024,"Maine CD-2","other",0.0498099459220023,0.0492330368424065,0.310845160935796,-0.261035215013794,0.360655106857798,6.31375151467504
"163",2021-02-12,2024,"Nebraska CD-1","dem",0.376902114225378,0.064241493605579,0.405604827557211,-0.028702713331833,0.782506941782589,6.31375151467504
"164",2021-02-12,2024,"Nebraska CD-1","rep",0.569288984380002,0.00780694773252985,0.0492911280712492,0.519997856308753,0.618580112451251,6.31375151467504
"165",2021-02-12,2024,"Nebraska CD-1","other",0.0538358586858969,0.0565092017282416,0.356785058004763,-0.302949199318866,0.410620916690659,6.31375151467504
"166",2021-02-12,2024,"Nebraska CD-2","dem",0.504123295766362,0.0610281129129706,0.385316340342027,0.118806955424334,0.889439636108389,6.31375151467504
"167",2021-02-12,2024,"Nebraska CD-2","rep",0.445604589393087,0.00586512285006073,0.0370309282783261,0.408573661114761,0.482635517671413,6.31375151467504
"168",2021-02-12,2024,"Nebraska CD-2","other",0.0502721148405514,0.0551629900629094,0.348285412063698,-0.298013297223147,0.39855752690425,6.31375151467504
"169",2021-02-12,2024,"Nebraska CD-3","dem",0.181687752457806,0.0481207147006551,0.303822235328507,-0.1221344828707,0.485509987786313,6.31375151467504
"170",2021-02-12,2024,"Nebraska CD-3","rep",0.778867951841674,0.00800306382853025,0.0505293563694239,0.72833859547225,0.829397308211098,6.31375151467504
"171",2021-02-12,2024,"Nebraska CD-3","other",0.0396254488594443,0.0406193386663933,0.256460411030039,-0.216834962170595,0.296085859889483,6.31375151467504
